,time,PM10,PM25,NO2,NO,NOX
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2025-05-19 06:00:00Z,24.6,13.1,47.8,11.6,65.6
2025-05-19 07:00:00Z,23.0,9.4,47.5,15.2,70.8
2025-05-19 08:00:00Z,34.4,9.9,45.7,16.5,70.9
2025-05-19 09:00:00Z,30.2,10.0,33.5,10.5,49.6
2025-05-19 10:00:00Z,28.8,9.8,27.2,7.3,38.3
2025-05-19 11:00:00Z,20.6,10.4,20.4,4.9,27.9
2025-05-19 12:00:00Z,22.6,8.4,25.3,6.9,35.9
2025-05-19 13:00:00Z,21.7,8.2,27.0,5.9,36.1
2025-05-19 14:00:00Z,19.7,10.3,22.6,4.6,29.7
2025-05-19 15:00:00Z,22.1,9.2,23.9,3.6,29.5
2025-05-19 16:00:00Z,20.7,7.4,17.2,3.1,22.0
2025-05-19 17:00:00Z,15.6,11.2,22.0,3.1,26.9
2025-05-19 18:00:00Z,22.4,7.8,32.4,6.0,41.5
2025-05-19 19:00:00Z,17.3,8.6,24.4,2.3,27.9
2025-05-19 20:00:00Z,22.5,11.6,20.5,0.7,21.6
2025-05-19 21:00:00Z,14.6,7.5,30.4,0.8,31.7
2025-05-19 22:00:00Z,17.9,7.9,33.0,1.0,34.6
2025-05-19 23:00:00Z,29.2,15.9,28.7,0.7,29.8
2025-05-20 00:00:00Z,22.9,13.1,18.0,0.6,18.9
2025-05-20 01:00:00Z,16.7,10.3,13.3,0.4,13.9
2025-05-20 02:00:00Z,14.9,7.7,11.1,0.5,11.7
2025-05-20 03:00:00Z,18.8,10.7,12.6,0.4,13.2
2025-05-20 04:00:00Z,17.4,9.1,15.2,0.5,16.1
2025-05-20 05:00:00Z,19.3,7.3,20.0,1.5,22.3
2025-05-20 06:00:00Z,23.9,11.5,28.0,3.6,33.5
2025-05-20 07:00:00Z,25.0,9.1,28.0,5.6,36.5
2025-05-20 08:00:00Z,32.8,11.9,29.7,6.9,40.4
2025-05-20 09:00:00Z,30.5,11.4,31.2,7.6,42.7
2025-05-20 10:00:00Z,25.2,12.2,26.5,5.7,35.2
2025-05-20 11:00:00Z,24.3,11.0,23.7,4.3,30.2
2025-05-20 12:00:00Z,27.2,5.7,12.6,1.8,15.4
2025-05-20 13:00:00Z,21.9,6.2,13.5,2.7,17.5
2025-05-20 14:00:00Z,22.0,10.4,14.6,2.5,18.5
2025-05-20 15:00:00Z,18.8,8.8,14.6,2.0,17.6
2025-05-20 16:00:00Z,18.9,5.1,10.9,1.2,12.6
2025-05-20 17:00:00Z,13.9,5.0,13.3,1.1,14.9
2025-05-20 18:00:00Z,17.3,12.5,13.9,0.7,15.1
2025-05-20 19:00:00Z,12.5,8.0,14.3,0.6,15.3
2025-05-20 20:00:00Z,18.5,9.5,16.2,0.5,16.9
2025-05-20 21:00:00Z,41.9,22.7,15.6,0.6,16.6
2025-05-20 22:00:00Z,19.1,6.7,14.7,0.7,15.8
2025-05-20 23:00:00Z,17.8,12.9,13.8,0.5,14.5
2025-05-21 00:00:00Z,19.1,6.9,12.6,0.3,13.2
2025-05-21 01:00:00Z,13.1,2.2,11.8,0.4,12.4
2025-05-21 02:00:00Z,16.7,5.3,12.2,0.4,12.8
2025-05-21 03:00:00Z,5.3,7.5,10.7,0.4,11.3
2025-05-21 04:00:00Z,12.0,8.0,15.0,0.5,15.7
2025-05-21 05:00:00Z,12.2,8.2,22.2,1.8,24.9
2025-05-21 06:00:00Z,24.2,10.8,34.0,3.8,40.0
2025-05-21 07:00:00Z,23.0,7.7,51.2,10.1,66.7
2025-05-21 08:00:00Z,32.4,5.8,48.6,11.3,65.8
2025-05-21 09:00:00Z,23.0,3.6,36.4,6.4,46.4
2025-05-21 10:00:00Z,28.2,6.6,31.4,8.0,43.7
2025-05-21 11:00:00Z,33.7,6.4,23.4,4.4,30.0
2025-05-21 12:00:00Z,24.7,6.4,41.8,16.0,66.0
2025-05-21 13:00:00Z,15.6,9.8,39.1,13.6,60.3
2025-05-21 14:00:00Z,22.8,9.0,31.6,6.8,42.1
2025-05-21 15:00:00Z,18.3,7.1,38.8,11.9,56.6
2025-05-21 16:00:00Z,22.6,6.8,47.7,13.4,67.7
2025-05-21 17:00:00Z,15.8,9.4,35.7,4.2,42.1
2025-05-21 18:00:00Z,14.4,8.9,43.8,5.1,51.6
2025-05-21 19:00:00Z,17.1,7.4,39.8,2.1,43.0
2025-05-21 20:00:00Z,18.0,8.2,31.0,1.8,33.8
2025-05-21 21:00:00Z,16.2,8.4,28.9,1.6,31.3
2025-05-21 22:00:00Z,15.5,7.1,16.0,0.8,17.2
2025-05-21 23:00:00Z,13.9,9.8,16.7,1.0,18.1
2025-05-22 00:00:00Z,13.5,7.5,14.7,0.7,15.8
2025-05-22 01:00:00Z,18.1,10.3,13.0,1.0,14.5
2025-05-22 02:00:00Z,20.3,8.9,7.5,0.5,8.3
2025-05-22 03:00:00Z,24.1,6.8,6.9,0.4,7.5
2025-05-22 04:00:00Z,25.3,7.3,9.0,0.5,9.9
2025-05-22 05:00:00Z,24.0,5.9,13.5,1.1,15.2
2025-05-22 06:00:00Z,24.6,5.5,21.3,2.9,25.7
2025-05-22 07:00:00Z,26.8,7.5,20.4,4.3,26.9
2025-05-22 08:00:00Z,,,15.3,3.8,21.0
2025-05-22 09:00:00Z,,,12.7,3.1,17.6
2025-05-22 10:00:00Z,,,11.3,3.1,15.9
2025-05-22 11:00:00Z,34.4,8.3,13.7,4.4,20.5
2025-05-22 12:00:00Z,35.1,10.0,18.2,5.0,25.9
2025-05-22 13:00:00Z,26.4,10.2,12.4,3.4,17.6
2025-05-22 14:00:00Z,32.8,6.9,13.6,3.0,18.2
2025-05-22 15:00:00Z,23.8,4.7,15.8,3.3,20.8
2025-05-22 16:00:00Z,24.3,9.5,16.5,3.3,21.6
2025-05-22 17:00:00Z,18.1,8.6,13.3,1.6,15.8
2025-05-22 18:00:00Z,19.6,7.7,12.7,1.4,14.8
2025-05-22 19:00:00Z,17.7,8.5,12.9,1.1,14.6
2025-05-22 20:00:00Z,22.2,9.0,10.3,0.6,11.1
2025-05-22 21:00:00Z,25.3,10.4,13.2,0.9,14.4
2025-05-22 22:00:00Z,28.2,8.2,18.1,3.2,23.0
2025-05-22 23:00:00Z,31.5,8.1,20.4,5.2,28.4
2025-05-23 00:00:00Z,16.5,7.9,16.2,2.7,20.2
2025-05-23 01:00:00Z,15.1,5.3,11.2,0.8,12.5
2025-05-23 02:00:00Z,17.8,3.1,10.9,0.6,11.9
2025-05-23 03:00:00Z,19.8,3.2,11.3,0.5,12.1
2025-05-23 04:00:00Z,22.4,4.6,13.1,1.2,14.9
2025-05-23 05:00:00Z,21.0,3.9,22.1,1.7,24.7
2025-05-23 06:00:00Z,16.6,3.5,25.0,4.8,32.3
2025-05-23 07:00:00Z,21.4,8.0,27.2,7.1,38.0
2025-05-23 08:00:00Z,26.7,6.0,16.0,3.9,22.0
2025-05-23 09:00:00Z,22.1,6.1,13.2,4.3,19.8
2025-05-23 10:00:00Z,23.4,5.2,16.1,5.3,24.2
2025-05-23 11:00:00Z,26.5,5.5,11.7,4.1,18.0
2025-05-23 12:00:00Z,19.9,5.9,16.3,7.6,28.0
2025-05-23 13:00:00Z,25.0,10.0,10.7,3.4,15.8
2025-05-23 14:00:00Z,19.3,6.3,11.7,3.0,16.3
2025-05-23 15:00:00Z,20.1,1.9,10.5,2.0,13.5
2025-05-23 16:00:00Z,18.3,3.1,14.3,2.1,17.4
2025-05-23 17:00:00Z,14.5,6.0,12.4,1.6,14.9
2025-05-23 18:00:00Z,18.4,6.5,11.9,1.7,14.5
2025-05-23 19:00:00Z,18.7,3.9,15.5,1.2,17.2
2025-05-23 20:00:00Z,14.7,4.5,14.6,0.9,15.9
2025-05-23 21:00:00Z,14.8,8.3,26.9,1.7,29.4
2025-05-23 22:00:00Z,17.8,10.7,41.6,5.8,50.4
2025-05-23 23:00:00Z,23.5,12.9,36.5,7.6,48.0
2025-05-24 00:00:00Z,22.6,7.7,43.2,10.3,58.9
2025-05-24 01:00:00Z,15.0,4.5,25.6,7.8,37.5
2025-05-24 02:00:00Z,17.9,7.0,26.5,6.1,35.8
2025-05-24 03:00:00Z,21.6,6.7,26.0,4.9,33.4
2025-05-24 04:00:00Z,21.6,4.2,32.2,9.0,46.0
2025-05-24 05:00:00Z,21.2,6.1,36.1,10.7,52.5
2025-05-24 06:00:00Z,27.8,10.1,44.9,23.0,80.0
2025-05-24 07:00:00Z,25.4,10.5,39.1,12.4,58.2
2025-05-24 08:00:00Z,25.0,10.4,33.2,8.0,45.5
2025-05-24 09:00:00Z,34.6,7.6,31.6,9.4,46.0
2025-05-24 10:00:00Z,31.7,4.8,31.3,9.8,46.4
2025-05-24 11:00:00Z,31.8,5.0,23.8,7.1,34.6
2025-05-24 12:00:00Z,26.3,5.4,16.5,5.8,25.3
2025-05-24 13:00:00Z,27.2,7.8,21.0,7.9,33.2
2025-05-24 14:00:00Z,32.6,6.8,26.1,10.8,42.6
2025-05-24 15:00:00Z,30.7,8.7,34.5,12.9,54.3
2025-05-24 16:00:00Z,34.7,8.7,40.2,20.5,71.5
2025-05-24 17:00:00Z,28.1,7.2,40.6,24.8,78.6
2025-05-24 18:00:00Z,29.5,6.2,36.1,21.1,68.5
2025-05-24 19:00:00Z,19.5,7.5,36.2,11.7,54.2
2025-05-24 20:00:00Z,19.6,6.4,38.7,7.2,49.7
2025-05-24 21:00:00Z,25.1,4.8,33.8,6.9,44.3
2025-05-24 22:00:00Z,18.9,4.8,37.3,14.0,58.9
2025-05-24 23:00:00Z,25.2,3.7,24.6,8.3,37.4
2025-05-25 00:00:00Z,22.5,6.9,22.0,7.3,33.2
2025-05-25 01:00:00Z,19.3,6.3,15.9,5.9,25.1
2025-05-25 02:00:00Z,15.1,3.7,11.9,3.9,17.9
2025-05-25 03:00:00Z,10.8,2.3,10.6,3.7,16.3
2025-05-25 04:00:00Z,11.9,1.8,7.9,2.5,11.7
2025-05-25 05:00:00Z,15.0,1.0,10.1,3.5,15.4
2025-05-25 06:00:00Z,7.4,0.8,8.5,3.1,13.3
2025-05-25 07:00:00Z,12.3,2.2,10.3,4.5,17.3
2025-05-25 08:00:00Z,8.3,3.2,10.7,4.8,18.0
2025-05-25 09:00:00Z,14.9,7.4,11.6,5.2,19.5
2025-05-25 10:00:00Z,18.4,4.9,10.6,4.9,18.1
2025-05-25 11:00:00Z,20.2,5.0,10.7,6.0,19.9
2025-05-25 12:00:00Z,32.4,2.4,9.2,6.2,18.7
2025-05-25 13:00:00Z,18.0,8.4,13.9,9.3,28.3
2025-05-25 14:00:00Z,26.1,8.4,15.2,7.7,27.0
2025-05-25 15:00:00Z,45.8,4.4,14.3,5.0,21.9
2025-05-25 16:00:00Z,24.5,1.3,10.7,2.7,14.8
2025-05-25 17:00:00Z,19.5,4.9,14.7,4.1,21.1
2025-05-25 18:00:00Z,25.2,3.7,23.0,8.4,35.9
2025-05-25 19:00:00Z,17.6,5.6,12.4,1.8,15.1
2025-05-25 20:00:00Z,20.7,8.1,10.5,0.7,11.6
2025-05-25 21:00:00Z,21.8,5.8,11.9,0.6,12.9
2025-05-25 22:00:00Z,18.6,2.6,15.0,1.3,16.9
2025-05-25 23:00:00Z,19.0,2.3,18.6,2.8,22.9
2025-05-26 00:00:00Z,14.5,4.0,14.7,2.3,18.2
2025-05-26 01:00:00Z,20.2,2.5,13.5,1.7,16.2
2025-05-26 02:00:00Z,14.7,1.6,11.0,1.5,13.3
2025-05-26 03:00:00Z,18.3,3.5,12.4,1.9,15.3
2025-05-26 04:00:00Z,25.4,6.3,13.1,2.6,17.1
2025-05-26 05:00:00Z,30.8,6.1,24.1,6.1,33.4
2025-05-26 06:00:00Z,27.7,5.0,31.8,17.1,58.1
2025-05-26 07:00:00Z,37.2,6.8,37.4,20.9,69.5
2025-05-26 08:00:00Z,35.7,7.9,29.5,13.5,50.1
2025-05-26 09:00:00Z,32.7,6.6,31.5,15.7,55.5
2025-05-26 10:00:00Z,32.6,8.5,26.8,12.5,45.9
2025-05-26 11:00:00Z,33.3,9.3,23.2,11.0,39.9
2025-05-26 12:00:00Z,33.8,8.9,40.1,23.5,76.0
2025-05-26 13:00:00Z,31.8,8.5,28.5,13.5,49.2
2025-05-26 14:00:00Z,30.2,6.5,33.0,16.8,58.7
2025-05-26 15:00:00Z,32.3,4.1,28.8,14.9,51.5
2025-05-26 16:00:00Z,30.4,6.4,36.2,13.9,57.5
2025-05-26 17:00:00Z,35.3,7.3,30.8,13.6,51.6
2025-05-26 18:00:00Z,29.8,5.5,33.1,14.8,55.7
2025-05-26 19:00:00Z,30.4,10.0,26.5,8.8,40.0
2025-05-26 20:00:00Z,22.3,7.6,20.9,4.2,27.2
2025-05-26 21:00:00Z,24.4,3.5,28.0,7.2,39.0
2025-05-26 22:00:00Z,18.3,5.8,25.7,5.8,34.7
2025-05-26 23:00:00Z,24.9,6.0,18.6,4.6,25.6
2025-05-27 00:00:00Z,23.1,3.2,12.0,2.4,15.6
2025-05-27 01:00:00Z,18.5,4.6,10.0,2.2,13.2
2025-05-27 02:00:00Z,19.0,10.4,10.6,2.7,14.7
2025-05-27 03:00:00Z,17.4,6.2,11.2,3.4,16.4
2025-05-27 04:00:00Z,16.4,5.4,12.5,5.1,20.5
2025-05-27 05:00:00Z,24.9,6.2,20.7,8.1,33.1
2025-05-27 06:00:00Z,20.8,3.6,26.4,10.1,41.8
2025-05-27 07:00:00Z,26.8,3.3,36.4,26.5,77.2
2025-05-27 08:00:00Z,36.6,5.6,32.6,19.2,61.9
2025-05-27 09:00:00Z,29.4,4.6,26.6,15.9,50.9
2025-05-27 10:00:00Z,32.9,4.9,31.7,23.7,68.1
2025-05-27 11:00:00Z,35.7,8.2,21.9,11.2,39.0
2025-05-27 12:00:00Z,31.9,8.8,18.0,7.8,29.8
2025-05-27 13:00:00Z,37.3,7.6,24.5,14.3,46.3
2025-05-27 14:00:00Z,32.5,9.5,23.6,13.3,44.0
2025-05-27 15:00:00Z,33.7,7.2,20.3,12.2,38.9
2025-05-27 16:00:00Z,32.8,12.8,21.2,11.7,39.2
2025-05-27 17:00:00Z,36.7,8.5,17.3,8.0,29.5
2025-05-27 18:00:00Z,28.4,7.6,14.9,5.2,22.9
2025-05-27 19:00:00Z,26.4,5.2,16.4,4.4,23.1
2025-05-27 20:00:00Z,28.1,6.7,13.1,3.3,18.2
2025-05-27 21:00:00Z,20.8,3.9,12.5,4.2,19.0
2025-05-27 22:00:00Z,21.0,2.5,13.4,4.2,19.9
2025-05-27 23:00:00Z,24.1,6.1,13.8,4.1,20.1
2025-05-28 00:00:00Z,21.4,4.3,8.7,2.8,12.9
2025-05-28 01:00:00Z,17.9,3.7,8.0,2.1,11.2
2025-05-28 02:00:00Z,17.5,5.1,7.3,1.5,9.7
2025-05-28 03:00:00Z,14.2,4.6,8.0,2.2,11.4
2025-05-28 04:00:00Z,17.9,6.8,9.8,3.7,15.4
2025-05-28 05:00:00Z,13.5,3.9,19.2,7.9,31.4
2025-05-28 06:00:00Z,16.2,2.9,34.6,19.2,64.1
2025-05-28 07:00:00Z,20.1,7.7,37.5,24.8,75.3
2025-05-28 08:00:00Z,26.7,6.2,30.0,18.2,58.0
2025-05-28 09:00:00Z,29.0,5.9,27.4,22.0,61.0
2025-05-28 10:00:00Z,30.1,3.2,28.8,23.8,65.3
2025-05-28 11:00:00Z,23.7,2.3,26.5,21.1,58.7
2025-05-28 12:00:00Z,34.6,4.5,24.2,26.1,64.0
2025-05-28 13:00:00Z,49.0,,17.2,8.2,29.9
2025-05-28 14:00:00Z,43.4,8.1,20.5,10.5,36.6
2025-05-28 15:00:00Z,45.8,4.2,25.9,15.5,49.7
2025-05-28 16:00:00Z,29.9,6.2,21.9,11.1,38.9
2025-05-28 17:00:00Z,39.3,9.8,16.7,5.3,24.8
2025-05-28 18:00:00Z,35.1,7.1,14.6,2.9,19.0
2025-05-28 19:00:00Z,26.1,3.7,11.5,1.6,14.0
2025-05-28 20:00:00Z,25.9,3.4,12.8,1.0,14.4
2025-05-28 21:00:00Z,21.3,8.1,13.5,0.7,14.6
2025-05-28 22:00:00Z,23.1,7.6,15.7,1.2,17.6
2025-05-28 23:00:00Z,21.6,5.4,16.1,0.9,17.6
2025-05-29 00:00:00Z,16.0,7.3,15.8,1.3,17.8
2025-05-29 01:00:00Z,20.2,7.3,13.5,0.8,14.8
2025-05-29 02:00:00Z,19.2,9.3,17.6,2.1,20.8
2025-05-29 03:00:00Z,24.1,9.0,18.0,3.1,22.8
2025-05-29 04:00:00Z,25.1,6.5,18.1,4.6,25.1
2025-05-29 05:00:00Z,47.3,9.5,17.7,3.2,22.6
2025-05-29 06:00:00Z,21.7,7.4,20.8,7.1,31.7
2025-05-29 07:00:00Z,19.8,7.2,20.0,7.6,31.6
2025-05-29 08:00:00Z,29.4,4.3,15.3,6.3,25.0
2025-05-29 09:00:00Z,27.9,2.7,13.3,5.8,22.1
2025-05-29 10:00:00Z,18.2,3.9,13.4,6.6,23.5
2025-05-29 11:00:00Z,16.6,3.0,13.3,6.4,23.1
2025-05-29 12:00:00Z,25.1,3.8,16.0,7.4,27.3
2025-05-29 13:00:00Z,33.3,6.4,18.7,9.3,33.0
2025-05-29 14:00:00Z,24.2,6.4,18.0,11.0,34.8
2025-05-29 15:00:00Z,24.4,5.9,20.1,10.2,35.6
2025-05-29 16:00:00Z,31.1,6.0,26.1,13.1,46.2
2025-05-29 17:00:00Z,31.5,6.4,35.7,19.6,65.7
2025-05-29 18:00:00Z,30.2,5.9,29.6,15.3,53.1
2025-05-29 19:00:00Z,28.0,6.7,24.0,9.4,38.4
2025-05-29 20:00:00Z,31.8,7.9,23.5,6.7,33.8
2025-05-29 21:00:00Z,25.5,5.4,21.8,6.9,32.3
2025-05-29 22:00:00Z,19.6,2.2,24.5,8.3,37.3
2025-05-29 23:00:00Z,16.0,7.4,24.7,7.9,36.6
2025-05-30 00:00:00Z,18.2,9.5,23.3,5.2,31.3
2025-05-30 01:00:00Z,12.4,10.7,16.5,3.9,22.6
2025-05-30 02:00:00Z,18.2,6.5,19.8,5.1,27.6
2025-05-30 03:00:00Z,17.8,5.3,20.0,6.8,30.3
2025-05-30 04:00:00Z,24.2,6.3,34.7,21.3,67.2
2025-05-30 05:00:00Z,34.1,9.8,41.6,46.8,113.2
2025-05-30 06:00:00Z,39.7,12.4,44.6,62.5,140.4
2025-05-30 07:00:00Z,34.9,11.5,46.2,58.3,135.6
2025-05-30 08:00:00Z,32.2,10.4,37.0,30.4,83.5
2025-05-30 09:00:00Z,31.5,10.3,38.9,32.2,88.3
2025-05-30 10:00:00Z,25.5,7.5,30.0,20.5,61.3
2025-05-30 11:00:00Z,30.6,6.3,26.3,14.4,48.3
2025-05-30 12:00:00Z,27.9,6.7,28.2,10.9,44.9
2025-05-30 13:00:00Z,21.8,6.2,30.8,14.2,52.6
2025-05-30 14:00:00Z,29.3,7.9,33.7,15.1,56.9
2025-05-30 15:00:00Z,22.1,7.7,30.5,14.9,53.4
2025-05-30 16:00:00Z,28.3,6.1,30.3,17.8,57.7
2025-05-30 17:00:00Z,38.6,9.2,25.6,11.6,43.4
2025-05-30 18:00:00Z,26.7,9.0,30.3,15.9,54.7
2025-05-30 19:00:00Z,21.0,5.5,33.4,13.4,54.0
2025-05-30 20:00:00Z,23.8,9.6,46.9,9.2,60.9
2025-05-30 21:00:00Z,22.5,9.5,52.9,6.9,63.5
2025-05-30 22:00:00Z,39.5,11.2,51.2,11.6,69.0
2025-05-30 23:00:00Z,27.6,9.2,20.1,2.4,23.7
2025-05-31 00:00:00Z,16.5,12.8,16.3,1.4,18.5
2025-05-31 01:00:00Z,18.4,10.6,13.3,1.2,15.0
2025-05-31 02:00:00Z,20.4,6.0,10.2,1.0,11.7
2025-05-31 03:00:00Z,10.5,5.2,11.5,1.5,13.8
2025-05-31 04:00:00Z,14.3,4.5,16.7,3.2,21.5
2025-05-31 05:00:00Z,17.8,3.1,23.1,2.2,26.6
2025-05-31 06:00:00Z,19.9,4.7,27.4,6.8,37.7
2025-05-31 07:00:00Z,20.1,8.2,29.6,7.0,40.1
2025-05-31 08:00:00Z,25.1,5.1,37.3,16.2,62.1
2025-05-31 09:00:00Z,35.4,7.7,31.0,9.1,45.0
2025-05-31 10:00:00Z,40.0,8.9,41.6,25.5,80.5
2025-05-31 11:00:00Z,39.1,14.2,48.5,26.7,89.3
2025-05-31 12:00:00Z,37.5,17.7,49.8,23.0,85.0
2025-05-31 13:00:00Z,46.4,20.0,53.7,28.7,97.3
2025-05-31 14:00:00Z,41.9,16.9,56.5,25.6,95.6
2025-05-31 15:00:00Z,54.1,12.0,26.7,9.9,41.9
2025-05-31 16:00:00Z,38.1,11.9,24.9,11.2,42.9
2025-05-31 17:00:00Z,28.4,11.9,23.8,7.5,35.0
2025-05-31 18:00:00Z,29.8,11.7,29.8,8.6,43.0
2025-05-31 19:00:00Z,38.4,10.6,29.7,6.7,40.2
2025-05-31 20:00:00Z,26.4,12.6,13.3,1.1,15.0
2025-05-31 21:00:00Z,22.4,9.9,9.1,1.5,11.4
2025-05-31 22:00:00Z,23.7,6.4,11.6,1.6,14.0
2025-05-31 23:00:00Z,16.1,5.9,9.5,1.1,11.2
2025-06-01 00:00:00Z,12.9,3.5,8.8,0.9,10.2
2025-06-01 01:00:00Z,15.2,4.5,10.8,1.3,12.7
2025-06-01 02:00:00Z,9.8,4.4,11.9,0.9,13.4
2025-06-01 03:00:00Z,8.1,1.7,7.6,0.8,8.8
2025-06-01 04:00:00Z,9.3,0.7,6.1,0.5,7.0
2025-06-01 05:00:00Z,14.5,4.6,10.7,2.0,13.8
2025-06-01 06:00:00Z,13.4,4.5,11.5,1.7,14.1
2025-06-01 07:00:00Z,14.2,3.9,11.4,2.2,14.7
2025-06-01 08:00:00Z,11.7,6.5,10.9,2.7,15.0
2025-06-01 09:00:00Z,9.5,4.3,10.3,2.9,14.7
2025-06-01 10:00:00Z,13.9,7.3,10.8,4.1,17.2
2025-06-01 11:00:00Z,16.6,5.4,9.8,4.1,15.9
2025-06-01 12:00:00Z,16.7,3.8,11.7,5.2,19.7
2025-06-01 13:00:00Z,27.9,4.2,13.0,5.2,21.0
2025-06-01 14:00:00Z,17.7,6.3,13.2,4.1,19.6
2025-06-01 15:00:00Z,21.6,5.3,13.9,5.6,22.3
2025-06-01 16:00:00Z,16.7,6.3,17.3,5.9,26.2
2025-06-01 17:00:00Z,24.0,8.0,20.0,6.0,29.2
2025-06-01 18:00:00Z,21.3,6.8,22.8,7.5,34.3
2025-06-01 19:00:00Z,21.7,11.3,11.2,0.7,12.3
2025-06-01 20:00:00Z,23.2,10.3,11.0,0.6,12.0
2025-06-01 21:00:00Z,39.6,14.5,10.2,0.6,11.0
2025-06-01 22:00:00Z,28.2,10.7,10.8,0.5,11.5
2025-06-01 23:00:00Z,23.9,11.8,10.9,0.8,12.1
2025-06-02 00:00:00Z,22.0,8.5,10.1,0.8,11.2
2025-06-02 01:00:00Z,22.1,12.9,9.5,0.6,10.4
2025-06-02 02:00:00Z,18.0,10.8,8.0,0.6,9.0
2025-06-02 03:00:00Z,20.6,8.0,7.3,0.5,8.1
2025-06-02 04:00:00Z,21.0,9.9,9.7,0.9,11.1
2025-06-02 05:00:00Z,23.0,8.7,14.8,1.8,17.5
2025-06-02 06:00:00Z,21.2,5.3,19.1,2.1,22.4
2025-06-02 07:00:00Z,26.8,5.9,32.9,10.1,48.8
2025-06-02 08:00:00Z,20.1,6.8,23.3,5.4,31.5
2025-06-02 09:00:00Z,24.8,7.3,30.3,13.6,51.1
2025-06-02 10:00:00Z,24.9,8.3,27.2,10.6,43.5
2025-06-02 11:00:00Z,30.5,5.9,18.9,6.7,29.1
2025-06-02 12:00:00Z,29.6,7.5,19.2,5.6,27.7
2025-06-02 13:00:00Z,29.7,4.6,20.1,5.9,29.2
2025-06-02 14:00:00Z,19.7,1.4,19.6,6.2,29.2
2025-06-02 15:00:00Z,25.5,5.4,21.3,6.4,31.1
2025-06-02 16:00:00Z,23.3,3.6,23.2,7.5,34.7
2025-06-02 17:00:00Z,29.9,2.8,22.2,9.7,37.0
2025-06-02 18:00:00Z,21.7,4.7,29.0,10.5,45.0
2025-06-02 19:00:00Z,22.2,3.3,27.1,8.2,39.7
2025-06-02 20:00:00Z,19.1,4.9,24.9,6.1,34.2
2025-06-02 21:00:00Z,15.1,7.2,26.4,6.1,35.8
2025-06-02 22:00:00Z,19.6,4.6,23.8,4.7,31.1
2025-06-02 23:00:00Z,26.2,9.7,18.4,1.1,20.1
2025-06-03 00:00:00Z,16.5,9.0,23.0,2.3,26.5
2025-06-03 01:00:00Z,24.4,7.5,33.6,5.0,41.2
2025-06-03 02:00:00Z,33.5,5.6,36.5,4.1,42.9
2025-06-03 03:00:00Z,19.9,5.6,33.8,4.2,40.3
2025-06-03 04:00:00Z,19.6,4.6,37.0,8.0,49.3
2025-06-03 05:00:00Z,24.3,6.0,45.2,21.0,77.4
2025-06-03 06:00:00Z,31.2,7.6,45.4,18.4,73.5
2025-06-03 07:00:00Z,40.0,5.6,43.1,21.4,75.9
2025-06-03 08:00:00Z,38.7,7.8,33.7,19.7,63.8
2025-06-03 09:00:00Z,31.9,6.8,28.1,14.6,50.4
2025-06-03 10:00:00Z,38.3,8.3,27.5,13.2,47.7
2025-06-03 11:00:00Z,33.0,8.3,23.1,9.9,38.2
2025-06-03 12:00:00Z,,10.5,21.4,9.2,35.5
2025-06-03 13:00:00Z,40.4,7.6,23.1,10.9,39.7
2025-06-03 14:00:00Z,42.5,11.8,22.2,9.4,36.5
2025-06-03 15:00:00Z,36.1,6.6,24.2,10.6,40.4
2025-06-03 16:00:00Z,28.3,4.2,22.8,11.0,39.6
2025-06-03 17:00:00Z,30.6,7.3,19.2,6.9,29.7
2025-06-03 18:00:00Z,30.2,8.0,27.3,13.5,48.1
2025-06-03 19:00:00Z,25.4,5.8,24.1,8.2,36.6
2025-06-03 20:00:00Z,16.8,8.4,17.4,3.8,23.2
2025-06-03 21:00:00Z,19.4,7.0,17.3,3.8,23.0
2025-06-03 22:00:00Z,22.2,6.1,18.3,4.7,25.6
2025-06-03 23:00:00Z,17.7,3.8,16.2,4.3,22.9
2025-06-04 00:00:00Z,20.8,7.1,13.1,3.3,18.1
2025-06-04 01:00:00Z,13.9,4.5,9.6,2.1,12.9
2025-06-04 02:00:00Z,17.5,3.2,7.0,1.2,9.0
2025-06-04 03:00:00Z,17.7,6.5,6.8,1.8,9.6
2025-06-04 04:00:00Z,14.6,4.8,8.8,3.2,13.7
2025-06-04 05:00:00Z,22.4,3.8,16.4,8.4,29.3
2025-06-04 06:00:00Z,25.9,6.0,26.0,12.4,45.0
2025-06-04 07:00:00Z,22.7,4.9,30.3,16.0,54.8
2025-06-04 08:00:00Z,22.5,8.7,32.2,18.7,60.8
2025-06-04 09:00:00Z,32.6,6.0,31.4,20.1,62.2
2025-06-04 10:00:00Z,15.6,4.9,29.7,22.4,64.1
2025-06-04 11:00:00Z,19.0,6.4,35.6,25.1,74.1
2025-06-04 12:00:00Z,18.2,4.7,36.5,21.9,70.0
2025-06-04 13:00:00Z,20.7,5.5,33.5,17.3,60.0
2025-06-04 14:00:00Z,27.8,6.1,32.3,19.6,62.5
2025-06-04 15:00:00Z,27.0,4.5,26.1,14.2,48.0
2025-06-04 16:00:00Z,17.2,5.1,21.3,13.0,41.2
2025-06-04 17:00:00Z,27.1,5.9,29.9,17.9,57.4
2025-06-04 18:00:00Z,33.4,10.1,32.1,15.1,55.1
2025-06-04 19:00:00Z,18.1,7.9,30.4,9.1,44.4
2025-06-04 20:00:00Z,22.8,4.1,27.8,7.3,39.1
