,RN6:PM10,RN6:PM25,RN6:NO2,RN6:NO,RN6:NOX
,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN,Route Nationale 6 - MELUN
,RN6,RN6,RN6,RN6,RN6
,PM 10 particules,"PM 2,5 particules",dioxyde d azote,monoxyde d azote,oxydes d azote
,PM10,PM25,NO2,NO,NOX
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2025-05-21 08:00:00Z,18.6,11.3,32.9,25.4,71.6
2025-05-21 09:00:00Z,,9.6,35.7,32.5,85.6
2025-05-21 10:00:00Z,,11.4,37.2,28.6,81.0
2025-05-21 11:00:00Z,,9.9,43.1,31.4,91.3
2025-05-21 12:00:00Z,15.6,9.2,40.7,24.4,78.1
2025-05-21 13:00:00Z,20.9,16.6,52.1,31.5,100.3
2025-05-21 14:00:00Z,20.6,15.1,44.6,35.3,98.7
2025-05-21 15:00:00Z,14.5,5.4,42.6,31.7,91.2
2025-05-21 16:00:00Z,19.5,9.6,49.9,42.5,115.0
2025-05-21 17:00:00Z,11.1,9.7,44.3,43.4,110.7
2025-05-21 18:00:00Z,20.9,9.2,47.8,41.8,111.9
2025-05-21 19:00:00Z,12.2,9.0,41.2,31.6,89.7
2025-05-21 20:00:00Z,20.4,13.7,40.5,24.9,78.6
2025-05-21 21:00:00Z,17.8,11.4,40.8,24.8,78.8
2025-05-21 22:00:00Z,13.9,9.9,30.1,11.6,47.8
2025-05-21 23:00:00Z,11.6,,24.5,5.1,32.2
2025-05-22 00:00:00Z,12.1,10.1,14.8,2.1,18.0
2025-05-22 01:00:00Z,11.4,,12.0,5.3,20.2
2025-05-22 02:00:00Z,18.7,8.7,10.3,2.8,14.6
2025-05-22 03:00:00Z,16.9,10.1,9.4,4.1,15.5
2025-05-22 04:00:00Z,23.3,12.4,13.9,10.3,29.8
2025-05-22 05:00:00Z,26.3,8.5,29.8,34.5,82.2
2025-05-22 06:00:00Z,31.2,8.6,38.3,56.1,124.3
2025-05-22 07:00:00Z,28.2,9.2,27.3,25.3,66.1
2025-05-22 08:00:00Z,33.0,10.0,31.1,29.8,76.8
2025-05-22 09:00:00Z,29.4,16.9,30.5,35.9,85.5
2025-05-22 10:00:00Z,28.4,15.8,19.3,17.2,45.8
2025-05-22 11:00:00Z,36.7,12.4,27.3,29.0,71.7
2025-05-22 12:00:00Z,39.5,20.6,21.6,20.2,52.5
2025-05-22 13:00:00Z,27.0,11.4,28.8,25.5,67.7
2025-05-22 14:00:00Z,25.2,10.5,32.7,32.0,81.7
2025-05-22 15:00:00Z,27.6,16.1,33.0,27.1,74.5
2025-05-22 16:00:00Z,21.5,10.7,31.0,23.7,67.3
2025-05-22 17:00:00Z,14.5,9.7,28.5,17.1,54.8
2025-05-22 18:00:00Z,22.6,8.5,32.1,19.7,62.4
2025-05-22 19:00:00Z,20.8,8.9,41.3,19.7,71.6
2025-05-22 20:00:00Z,21.2,10.2,41.6,19.0,70.9
2025-05-22 21:00:00Z,21.9,13.4,38.3,15.7,62.3
2025-05-22 22:00:00Z,27.6,9.8,26.5,10.4,42.5
2025-05-22 23:00:00Z,22.4,8.6,16.6,5.4,24.9
2025-05-23 00:00:00Z,18.4,7.0,13.1,3.9,19.1
2025-05-23 01:00:00Z,15.0,5.7,13.1,4.2,19.5
2025-05-23 02:00:00Z,12.0,6.4,15.6,4.5,22.4
2025-05-23 03:00:00Z,15.6,3.1,13.4,3.9,19.5
2025-05-23 04:00:00Z,20.1,6.1,26.6,17.9,54.3
2025-05-23 05:00:00Z,19.9,5.6,35.4,25.8,74.9
2025-05-23 06:00:00Z,22.4,5.6,44.6,61.2,138.3
2025-05-23 07:00:00Z,25.2,7.6,35.8,44.0,103.3
2025-05-23 08:00:00Z,21.8,10.5,29.3,35.5,83.7
2025-05-23 09:00:00Z,13.0,6.7,30.5,40.6,92.8
2025-05-23 10:00:00Z,21.1,8.4,26.9,29.5,72.0
2025-05-23 11:00:00Z,16.7,6.1,23.3,20.6,55.0
2025-05-23 12:00:00Z,17.1,11.7,23.0,20.4,54.9
2025-05-23 13:00:00Z,20.5,7.9,25.9,21.8,59.2
2025-05-23 14:00:00Z,20.9,9.1,33.8,35.7,88.5
2025-05-23 15:00:00Z,26.3,8.7,32.3,30.2,78.5
2025-05-23 16:00:00Z,19.2,8.3,31.6,27.4,73.8
2025-05-23 17:00:00Z,16.3,5.5,35.0,24.2,72.1
2025-05-23 18:00:00Z,20.6,5.7,34.4,21.7,67.8
2025-05-23 19:00:00Z,17.3,4.9,32.7,13.6,53.4
2025-05-23 20:00:00Z,17.9,11.2,46.0,24.2,83.2
2025-05-23 21:00:00Z,24.9,11.1,37.4,19.1,66.8
2025-05-23 22:00:00Z,19.3,9.7,29.5,16.1,53.9
2025-05-23 23:00:00Z,,14.2,28.1,17.3,54.9
2025-05-24 00:00:00Z,21.3,11.5,25.6,11.7,43.5
2025-05-24 01:00:00Z,17.4,11.4,24.9,10.1,40.5
2025-05-24 02:00:00Z,13.0,7.7,17.7,11.3,35.1
2025-05-24 03:00:00Z,21.9,8.7,16.8,18.6,44.8
2025-05-24 04:00:00Z,12.8,4.7,14.6,16.1,39.3
2025-05-24 05:00:00Z,25.3,7.1,15.2,17.1,41.5
2025-05-24 06:00:00Z,18.2,10.0,20.9,21.7,54.2
2025-05-24 07:00:00Z,26.0,9.2,33.4,50.5,110.8
2025-05-24 08:00:00Z,28.6,8.7,32.9,47.9,106.3
2025-05-24 09:00:00Z,22.7,8.3,30.6,35.9,85.5
2025-05-24 10:00:00Z,21.0,7.1,37.0,37.6,94.6
2025-05-24 11:00:00Z,21.0,7.7,31.9,28.2,75.2
2025-05-24 12:00:00Z,24.7,8.1,34.0,30.9,81.4
2025-05-24 13:00:00Z,20.4,14.0,37.3,35.5,91.7
2025-05-24 14:00:00Z,18.4,12.3,28.5,26.4,68.9
2025-05-24 15:00:00Z,23.3,10.5,30.4,28.3,73.7
2025-05-24 16:00:00Z,18.7,7.3,30.1,23.8,66.6
2025-05-24 17:00:00Z,19.3,11.3,32.8,28.3,76.2
2025-05-24 18:00:00Z,19.2,9.4,26.6,19.8,56.9
2025-05-24 19:00:00Z,26.8,7.9,41.0,31.2,88.9
2025-05-24 20:00:00Z,22.5,12.5,48.8,35.6,103.4
2025-05-24 21:00:00Z,23.6,14.1,52.8,35.4,107.1
2025-05-24 22:00:00Z,17.9,13.8,42.3,27.3,84.3
2025-05-24 23:00:00Z,20.7,11.5,35.4,24.2,72.6
2025-05-25 00:00:00Z,18.9,10.2,23.9,13.2,44.2
2025-05-25 01:00:00Z,13.0,7.5,16.3,7.7,28.1
2025-05-25 02:00:00Z,12.5,5.7,10.1,5.3,18.1
2025-05-25 03:00:00Z,11.4,5.5,7.7,5.5,16.1
2025-05-25 04:00:00Z,11.1,3.8,8.5,4.7,15.9
2025-05-25 05:00:00Z,14.6,6.1,8.4,6.0,17.6
2025-05-25 06:00:00Z,9.3,6.1,9.9,9.9,25.2
2025-05-25 07:00:00Z,10.5,2.9,11.6,11.5,29.3
2025-05-25 08:00:00Z,12.3,4.6,14.5,16.1,39.3
2025-05-25 09:00:00Z,19.4,7.7,17.4,20.3,48.5
2025-05-25 10:00:00Z,14.0,6.9,16.1,21.6,49.2
2025-05-25 11:00:00Z,16.2,6.3,17.9,27.1,59.3
2025-05-25 12:00:00Z,14.3,4.5,17.5,23.5,53.4
2025-05-25 13:00:00Z,12.8,2.9,14.7,21.3,47.2
2025-05-25 14:00:00Z,10.4,3.7,19.6,25.3,58.6
2025-05-25 15:00:00Z,7.3,5.3,22.9,32.4,72.7
2025-05-25 16:00:00Z,12.1,7.9,25.5,32.2,74.8
2025-05-25 17:00:00Z,9.5,4.3,19.1,23.1,54.5
2025-05-25 18:00:00Z,10.9,4.2,18.4,21.5,51.2
2025-05-25 19:00:00Z,18.1,7.7,24.4,26.7,65.4
2025-05-25 20:00:00Z,12.5,7.9,23.1,18.3,51.1
2025-05-25 21:00:00Z,17.3,7.0,18.5,12.6,37.8
2025-05-25 22:00:00Z,17.9,6.8,19.8,12.8,39.3
2025-05-25 23:00:00Z,17.0,6.5,15.5,8.6,28.8
2025-05-26 00:00:00Z,16.1,8.0,9.9,4.0,15.8
2025-05-26 01:00:00Z,18.5,8.1,9.0,3.4,14.2
2025-05-26 02:00:00Z,15.1,5.4,7.5,4.6,14.5
2025-05-26 03:00:00Z,20.7,3.6,16.1,9.3,30.3
2025-05-26 04:00:00Z,21.6,2.9,23.7,16.1,48.3
2025-05-26 05:00:00Z,29.3,4.4,36.6,37.6,94.3
2025-05-26 06:00:00Z,27.5,6.8,35.6,50.2,112.6
2025-05-26 07:00:00Z,27.2,6.5,28.3,34.9,81.7
2025-05-26 08:00:00Z,27.0,11.0,24.6,38.5,83.5
2025-05-26 09:00:00Z,22.8,8.9,23.8,27.1,65.4
2025-05-26 10:00:00Z,25.6,9.8,26.7,29.4,71.9
2025-05-26 11:00:00Z,15.4,7.5,25.0,26.6,65.7
2025-05-26 12:00:00Z,19.9,9.6,27.2,25.2,65.8
2025-05-26 13:00:00Z,20.5,8.8,27.9,20.5,59.2
2025-05-26 14:00:00Z,16.6,6.7,34.5,39.7,95.4
2025-05-26 15:00:00Z,22.2,11.1,45.1,50.6,122.6
2025-05-26 16:00:00Z,22.8,9.4,33.3,28.7,77.3
2025-05-26 17:00:00Z,20.0,8.8,44.0,46.9,115.9
2025-05-26 18:00:00Z,23.7,9.7,33.6,23.9,70.3
2025-05-26 19:00:00Z,25.4,9.3,33.8,24.3,71.1
2025-05-26 20:00:00Z,27.5,12.0,44.4,34.6,97.4
2025-05-26 21:00:00Z,22.8,7.6,35.7,30.5,82.5
2025-05-26 22:00:00Z,19.8,5.9,23.5,17.0,49.7
2025-05-26 23:00:00Z,16.5,10.2,19.2,10.1,34.6
2025-05-27 00:00:00Z,19.1,6.0,11.0,4.2,17.4
2025-05-27 01:00:00Z,17.0,6.0,11.8,5.3,20.0
2025-05-27 02:00:00Z,16.1,5.3,11.3,5.8,20.2
2025-05-27 03:00:00Z,13.7,4.9,15.0,9.7,29.9
2025-05-27 04:00:00Z,21.6,6.3,22.5,15.7,46.5
2025-05-27 05:00:00Z,25.0,9.9,25.7,29.3,70.6
2025-05-27 06:00:00Z,22.5,11.3,41.5,67.3,144.1
2025-05-27 07:00:00Z,19.7,6.6,29.3,37.7,87.0
2025-05-27 08:00:00Z,22.1,4.6,29.4,41.1,92.1
2025-05-27 09:00:00Z,19.7,7.3,27.6,36.7,83.9
2025-05-27 10:00:00Z,22.8,8.6,29.2,30.7,76.3
2025-05-27 11:00:00Z,22.5,8.5,27.9,27.4,69.9
2025-05-27 12:00:00Z,22.7,6.3,26.5,31.6,75.1
2025-05-27 13:00:00Z,27.2,7.3,27.4,34.0,79.6
2025-05-27 14:00:00Z,24.3,6.7,30.7,33.2,81.5
2025-05-27 15:00:00Z,21.0,7.6,31.7,38.3,90.5
2025-05-27 16:00:00Z,18.3,7.9,35.0,44.0,102.4
2025-05-27 17:00:00Z,22.0,9.1,36.6,43.1,102.7
2025-05-27 18:00:00Z,21.0,10.8,38.5,36.7,94.8
2025-05-27 19:00:00Z,32.0,8.1,32.0,23.4,67.8
2025-05-27 20:00:00Z,23.2,7.6,36.7,29.7,82.2
2025-05-27 21:00:00Z,15.8,5.8,24.4,14.3,46.5
2025-05-27 22:00:00Z,15.2,5.4,18.6,12.1,37.0
2025-05-27 23:00:00Z,16.7,6.9,9.3,7.5,20.8
2025-05-28 00:00:00Z,15.3,5.7,4.6,2.5,8.5
2025-05-28 01:00:00Z,13.1,6.0,8.7,4.5,15.5
2025-05-28 02:00:00Z,9.3,3.6,5.4,3.0,9.9
2025-05-28 03:00:00Z,14.8,5.7,8.8,7.6,20.5
2025-05-28 04:00:00Z,20.6,7.9,15.0,12.7,34.5
2025-05-28 05:00:00Z,18.2,7.6,22.5,22.1,56.5
2025-05-28 06:00:00Z,17.9,8.8,28.1,36.8,84.5
2025-05-28 07:00:00Z,17.0,10.8,30.6,37.4,87.8
2025-05-28 08:00:00Z,19.3,9.1,29.6,37.5,87.1
2025-05-28 09:00:00Z,7.4,5.8,26.7,40.9,89.4
2025-05-28 10:00:00Z,23.9,7.5,29.8,44.7,98.4
2025-05-28 11:00:00Z,21.3,8.9,21.2,34.9,74.9
2025-05-28 12:00:00Z,15.4,8.4,19.5,34.6,72.2
2025-05-28 13:00:00Z,22.7,8.3,21.1,35.7,75.9
2025-05-28 14:00:00Z,16.5,8.7,21.8,33.7,73.3
2025-05-28 15:00:00Z,17.2,5.6,21.3,30.1,67.2
2025-05-28 16:00:00Z,21.3,6.6,24.4,24.5,62.0
2025-05-28 17:00:00Z,15.7,5.5,21.7,21.2,54.2
2025-05-28 18:00:00Z,11.7,4.4,10.8,6.7,21.2
2025-05-28 19:00:00Z,17.2,6.2,19.0,20.6,50.3
2025-05-28 20:00:00Z,19.1,9.8,18.6,13.2,38.8
2025-05-28 21:00:00Z,15.2,8.3,18.2,8.6,31.4
2025-05-28 22:00:00Z,21.8,8.6,25.5,13.6,46.5
2025-05-28 23:00:00Z,19.1,11.7,25.9,12.3,44.6
2025-05-29 00:00:00Z,16.5,9.7,28.9,11.3,46.3
2025-05-29 01:00:00Z,17.3,8.9,14.8,4.0,21.1
2025-05-29 02:00:00Z,16.1,6.1,19.4,10.0,34.7
2025-05-29 03:00:00Z,18.8,4.8,16.8,12.4,35.8
2025-05-29 04:00:00Z,16.5,3.1,15.6,11.0,32.4
2025-05-29 05:00:00Z,14.4,7.0,21.9,23.5,57.9
2025-05-29 06:00:00Z,23.8,10.2,25.4,39.5,86.0
2025-05-29 07:00:00Z,24.8,10.6,29.4,39.3,89.7
2025-05-29 08:00:00Z,17.4,9.5,24.1,22.0,57.7
2025-05-29 09:00:00Z,21.0,8.5,23.7,22.9,59.0
2025-05-29 10:00:00Z,18.1,5.2,25.8,25.2,64.4
2025-05-29 11:00:00Z,18.7,4.1,23.2,25.8,62.7
2025-05-29 12:00:00Z,12.3,6.4,20.4,20.9,52.0
2025-05-29 13:00:00Z,19.4,6.3,24.0,22.1,58.9
2025-05-29 14:00:00Z,13.4,8.4,26.7,25.1,65.2
2025-05-29 15:00:00Z,13.2,8.1,30.2,27.3,71.8
2025-05-29 16:00:00Z,15.7,6.0,25.3,18.5,54.0
2025-05-29 17:00:00Z,22.3,6.8,31.4,25.6,70.4
2025-05-29 18:00:00Z,12.4,10.1,25.1,18.6,53.5
2025-05-29 19:00:00Z,22.0,11.7,36.6,24.6,74.4
2025-05-29 20:00:00Z,24.6,15.1,43.9,36.6,99.0
2025-05-29 21:00:00Z,20.3,11.1,37.0,26.3,77.9
2025-05-29 22:00:00Z,20.8,8.9,28.1,17.3,54.5
2025-05-29 23:00:00Z,18.2,5.9,26.8,13.3,47.2
2025-05-30 00:00:00Z,12.9,4.8,15.0,9.6,29.8
2025-05-30 01:00:00Z,11.0,5.9,17.5,19.6,47.6
2025-05-30 02:00:00Z,11.5,5.2,9.2,9.1,23.3
2025-05-30 03:00:00Z,13.1,5.0,10.3,17.7,37.4
2025-05-30 04:00:00Z,9.0,5.2,9.7,20.4,41.0
2025-05-30 05:00:00Z,30.2,6.2,15.8,63.8,113.6
2025-05-30 06:00:00Z,35.6,6.9,22.4,91.3,162.3
2025-05-30 07:00:00Z,25.4,8.7,24.3,54.3,107.6
2025-05-30 08:00:00Z,23.9,8.7,26.6,40.4,88.7
2025-05-30 09:00:00Z,17.5,10.4,31.2,37.9,89.2
2025-05-30 10:00:00Z,17.0,8.6,32.3,38.2,90.7
2025-05-30 11:00:00Z,17.1,8.8,27.2,27.8,69.8
2025-05-30 12:00:00Z,20.6,8.2,27.2,26.3,67.4
2025-05-30 13:00:00Z,13.3,6.2,28.1,28.7,72.1
2025-05-30 14:00:00Z,22.1,4.9,29.2,30.7,76.2
2025-05-30 15:00:00Z,21.3,4.6,37.3,39.4,97.6
2025-05-30 16:00:00Z,13.6,7.6,36.0,38.9,95.5
2025-05-30 17:00:00Z,16.4,7.0,39.6,38.9,99.3
2025-05-30 18:00:00Z,16.7,9.4,38.8,32.8,89.1
2025-05-30 19:00:00Z,23.9,8.2,49.3,42.6,114.7
2025-05-30 20:00:00Z,28.6,15.6,35.0,16.4,60.3
2025-05-30 21:00:00Z,36.4,19.1,45.8,44.3,113.8
2025-05-30 22:00:00Z,29.9,14.6,33.6,23.4,69.6
2025-05-30 23:00:00Z,19.4,13.4,41.4,59.1,132.1
2025-05-31 00:00:00Z,20.5,10.2,28.8,34.8,82.2
2025-05-31 01:00:00Z,18.4,7.1,24.7,13.7,45.8
2025-05-31 02:00:00Z,11.4,6.7,17.4,5.8,26.1
2025-05-31 03:00:00Z,14.0,7.4,15.5,7.1,26.4
2025-05-31 04:00:00Z,17.9,9.5,20.0,14.1,41.7
2025-05-31 05:00:00Z,20.3,8.8,23.8,28.6,67.5
2025-05-31 06:00:00Z,22.0,15.8,25.2,39.5,86.0
2025-05-31 07:00:00Z,17.8,7.6,18.7,22.7,53.5
2025-05-31 08:00:00Z,20.8,11.2,24.4,30.3,71.0
2025-05-31 09:00:00Z,21.7,14.4,26.3,32.4,75.9
2025-05-31 10:00:00Z,20.8,13.0,22.0,23.4,57.9
2025-05-31 11:00:00Z,21.8,13.8,30.6,38.8,90.3
2025-05-31 12:00:00Z,18.9,10.2,34.3,35.6,88.9
2025-05-31 13:00:00Z,16.3,11.9,30.9,35.4,85.1
2025-05-31 14:00:00Z,31.5,12.1,41.7,48.3,115.7
2025-05-31 15:00:00Z,22.4,17.8,47.3,54.4,130.7
2025-05-31 16:00:00Z,18.3,9.4,41.6,33.8,93.4
2025-05-31 17:00:00Z,18.9,9.5,40.7,32.2,90.1
2025-05-31 18:00:00Z,27.9,11.6,41.0,33.8,92.9
2025-05-31 19:00:00Z,29.6,16.2,65.2,49.2,140.6
2025-05-31 20:00:00Z,31.7,11.5,33.0,16.8,58.8
2025-05-31 21:00:00Z,31.0,14.7,34.1,20.7,65.8
2025-05-31 22:00:00Z,35.5,14.3,46.2,37.1,103.1
2025-05-31 23:00:00Z,15.8,9.9,19.4,12.2,38.1
2025-06-01 00:00:00Z,10.9,8.6,19.7,9.4,34.1
2025-06-01 01:00:00Z,13.4,12.1,15.8,6.6,25.8
2025-06-01 02:00:00Z,15.0,6.3,16.1,9.3,30.3
2025-06-01 03:00:00Z,8.3,1.1,12.6,5.7,21.4
2025-06-01 04:00:00Z,4.7,1.6,9.8,3.5,15.1
2025-06-01 05:00:00Z,7.2,2.6,16.7,17.6,43.5
2025-06-01 06:00:00Z,10.5,3.8,14.7,16.6,40.1
2025-06-01 07:00:00Z,10.5,2.7,14.4,12.8,34.0
2025-06-01 08:00:00Z,12.1,5.2,16.0,16.3,41.0
2025-06-01 09:00:00Z,15.8,2.9,17.6,22.7,52.4
2025-06-01 10:00:00Z,9.2,5.6,20.8,24.4,58.1
2025-06-01 11:00:00Z,16.9,9.8,21.3,26.0,61.0
2025-06-01 12:00:00Z,21.0,8.0,27.8,33.6,79.2
2025-06-01 13:00:00Z,16.1,10.4,25.2,29.4,70.3
2025-06-01 14:00:00Z,11.9,8.7,17.5,21.0,49.6
2025-06-01 15:00:00Z,15.8,5.7,18.4,17.1,44.7
2025-06-01 16:00:00Z,7.7,5.9,23.1,24.6,60.8
2025-06-01 17:00:00Z,9.1,6.0,23.4,23.8,59.9
2025-06-01 18:00:00Z,15.8,5.4,26.1,25.1,64.6
2025-06-01 19:00:00Z,7.2,7.2,31.4,24.8,69.4
2025-06-01 20:00:00Z,14.3,10.7,31.8,21.8,65.3
2025-06-01 21:00:00Z,16.4,7.5,39.2,22.7,74.1
2025-06-01 22:00:00Z,18.9,5.3,31.5,13.0,51.6
2025-06-01 23:00:00Z,22.4,10.0,18.1,10.1,33.7
2025-06-02 00:00:00Z,21.9,10.2,13.2,8.1,25.6
2025-06-02 01:00:00Z,19.5,12.7,8.7,2.9,13.2
2025-06-02 02:00:00Z,17.8,12.8,10.2,5.0,17.9
2025-06-02 03:00:00Z,23.9,13.6,24.2,15.2,47.6
2025-06-02 04:00:00Z,25.1,12.5,28.7,25.8,68.3
2025-06-02 05:00:00Z,28.6,14.0,36.7,34.7,89.9
2025-06-02 06:00:00Z,32.0,11.7,35.1,42.5,100.4
2025-06-02 07:00:00Z,24.5,11.1,28.1,18.7,56.7
2025-06-02 08:00:00Z,24.8,10.8,26.1,24.6,63.8
2025-06-02 09:00:00Z,24.5,8.3,30.0,24.2,67.2
2025-06-02 10:00:00Z,16.5,5.8,31.4,23.4,67.3
2025-06-02 11:00:00Z,13.9,6.2,25.7,24.1,62.7
2025-06-02 12:00:00Z,25.9,8.2,22.4,22.7,57.2
2025-06-02 13:00:00Z,21.6,12.9,23.0,20.4,54.2
2025-06-02 14:00:00Z,22.2,8.5,29.2,24.9,67.5
2025-06-02 15:00:00Z,19.5,5.5,32.3,30.9,79.7
2025-06-02 16:00:00Z,17.5,5.3,48.0,56.4,134.5
2025-06-02 17:00:00Z,13.9,4.0,40.1,35.2,94.1
2025-06-02 18:00:00Z,11.7,4.5,37.4,34.1,89.8
2025-06-02 19:00:00Z,20.4,4.4,43.0,34.6,96.0
2025-06-02 20:00:00Z,27.5,9.6,52.3,41.0,115.2
2025-06-02 21:00:00Z,24.9,10.1,42.7,28.4,86.3
2025-06-02 22:00:00Z,23.1,7.7,42.7,39.0,102.6
2025-06-02 23:00:00Z,14.6,5.9,24.8,14.0,46.2
2025-06-03 00:00:00Z,15.8,5.8,21.2,7.9,33.4
2025-06-03 01:00:00Z,22.8,8.9,12.8,5.0,20.5
2025-06-03 02:00:00Z,13.4,6.8,13.3,9.8,28.3
2025-06-03 03:00:00Z,16.4,6.3,13.1,16.1,37.8
2025-06-03 04:00:00Z,11.8,3.9,22.4,40.1,84.0
2025-06-03 05:00:00Z,33.2,7.0,30.3,67.0,133.1
2025-06-03 06:00:00Z,30.2,10.1,32.3,68.1,136.8
2025-06-03 07:00:00Z,36.9,10.5,35.3,80.4,158.6
2025-06-03 08:00:00Z,33.6,7.9,32.3,54.0,115.1
2025-06-03 09:00:00Z,37.1,17.0,30.7,38.4,89.6
2025-06-03 10:00:00Z,35.0,12.8,25.1,24.7,62.9
2025-06-03 11:00:00Z,35.3,13.5,55.5,64.8,154.9
2025-06-03 12:00:00Z,40.6,12.5,34.8,32.4,84.3
2025-06-03 13:00:00Z,34.2,9.9,27.2,25.8,67.0
2025-06-03 14:00:00Z,37.5,10.6,28.0,32.3,77.3
2025-06-03 15:00:00Z,24.8,7.8,29.5,27.9,72.2
2025-06-03 16:00:00Z,22.9,6.7,36.5,35.6,91.0
2025-06-03 17:00:00Z,22.2,7.9,36.9,38.0,94.3
2025-06-03 18:00:00Z,18.5,8.6,34.5,30.2,80.9
2025-06-03 19:00:00Z,31.9,9.6,38.7,34.7,91.7
2025-06-03 20:00:00Z,14.2,9.3,37.7,29.9,83.3
2025-06-03 21:00:00Z,24.2,6.0,44.2,33.6,95.1
2025-06-03 22:00:00Z,25.0,5.9,32.2,26.1,72.2
2025-06-03 23:00:00Z,30.1,3.4,22.4,14.3,44.3
2025-06-04 00:00:00Z,21.0,3.1,17.3,8.1,29.7
2025-06-04 01:00:00Z,22.3,6.7,13.7,5.6,22.3
2025-06-04 02:00:00Z,28.7,6.3,15.7,9.1,29.7
2025-06-04 03:00:00Z,17.0,7.6,15.2,10.6,31.5
2025-06-04 04:00:00Z,19.5,8.2,21.3,18.9,50.2
2025-06-04 05:00:00Z,18.4,6.5,28.2,30.4,74.8
2025-06-04 06:00:00Z,23.5,9.2,37.1,50.3,113.8
2025-06-04 07:00:00Z,22.6,6.6,36.8,52.8,117.7
2025-06-04 08:00:00Z,18.9,6.0,38.9,49.4,114.7
2025-06-04 09:00:00Z,30.8,21.9,45.2,80.5,168.6
2025-06-04 10:00:00Z,21.3,3.6,31.7,45.6,101.8
2025-06-04 11:00:00Z,6.7,5.7,25.9,30.3,72.3
2025-06-04 12:00:00Z,11.8,4.5,25.5,30.4,72.3
2025-06-04 13:00:00Z,7.5,6.1,27.4,40.3,89.0
2025-06-04 14:00:00Z,6.1,5.2,22.5,27.7,65.0
2025-06-04 15:00:00Z,3.8,2.7,16.7,16.7,42.3
2025-06-04 16:00:00Z,8.3,6.3,32.0,56.7,119.0
2025-06-04 17:00:00Z,19.8,8.2,28.8,35.4,83.0
2025-06-04 18:00:00Z,19.1,9.7,33.0,29.7,78.5
2025-06-04 19:00:00Z,21.9,10.2,36.7,33.6,88.2
2025-06-04 20:00:00Z,26.7,7.8,47.3,42.4,112.4
2025-06-04 21:00:00Z,17.4,9.6,35.0,31.5,83.3
2025-06-04 22:00:00Z,16.8,7.9,29.1,23.3,64.8
2025-06-04 23:00:00Z,22.2,6.3,16.6,9.8,31.6
2025-06-05 00:00:00Z,17.4,7.9,11.8,5.4,20.0
2025-06-05 01:00:00Z,15.8,7.3,13.3,7.1,24.1
2025-06-05 02:00:00Z,14.3,5.4,13.2,7.7,24.9
2025-06-05 03:00:00Z,13.2,5.8,12.6,7.8,24.6
2025-06-05 04:00:00Z,13.1,5.8,23.6,21.8,57.1
2025-06-05 05:00:00Z,11.4,7.6,20.6,21.9,54.1
2025-06-05 06:00:00Z,17.2,5.8,26.3,27.7,68.8
2025-06-05 07:00:00Z,20.9,7.8,32.9,48.2,106.7
2025-06-05 08:00:00Z,18.3,9.0,37.5,58.6,127.4
2025-06-05 09:00:00Z,11.0,6.2,29.3,34.9,82.8
2025-06-05 10:00:00Z,21.0,7.6,29.2,34.3,81.7
2025-06-05 11:00:00Z,20.9,6.4,32.4,34.4,85.1
2025-06-05 12:00:00Z,15.1,7.2,33.6,34.5,86.4
2025-06-05 13:00:00Z,31.9,7.9,26.7,26.9,67.8
2025-06-05 14:00:00Z,27.3,7.9,32.0,32.1,81.3
2025-06-05 15:00:00Z,21.2,7.1,30.3,29.5,75.5
2025-06-05 16:00:00Z,17.1,5.9,31.5,29.6,76.9
2025-06-05 17:00:00Z,17.7,6.7,28.9,25.1,67.4
2025-06-05 18:00:00Z,16.6,6.8,25.0,18.9,53.9
2025-06-05 19:00:00Z,10.8,3.5,15.1,10.6,31.3
2025-06-05 20:00:00Z,7.7,3.5,11.0,7.2,21.9
2025-06-05 21:00:00Z,10.1,4.6,9.3,7.5,20.8
2025-06-05 22:00:00Z,10.3,3.6,11.0,11.6,28.8
2025-06-05 23:00:00Z,7.3,3.4,9.4,8.2,21.9
2025-06-06 00:00:00Z,4.8,1.1,6.5,6.9,17.1
2025-06-06 01:00:00Z,5.4,-0.7,7.1,6.4,16.9
2025-06-06 02:00:00Z,6.8,1.1,4.4,3.9,10.4
2025-06-06 03:00:00Z,5.2,2.7,6.8,3.8,12.7
2025-06-06 04:00:00Z,6.5,2.0,20.2,12.5,39.3
2025-06-06 05:00:00Z,8.6,2.0,26.8,22.1,60.7
2025-06-06 06:00:00Z,18.5,7.2,40.4,71.3,149.7
2025-06-06 07:00:00Z,25.7,6.2,30.4,50.7,108.1
2025-06-06 08:00:00Z,21.4,8.3,19.5,27.1,61.1
2025-06-06 09:00:00Z,18.8,7.1,22.8,29.0,67.3
2025-06-06 10:00:00Z,17.7,7.7,19.8,24.6,57.4
2025-06-06 11:00:00Z,24.0,7.0,19.9,26.8,61.0
2025-06-06 12:00:00Z,17.1,5.0,18.9,21.0,51.2
2025-06-06 13:00:00Z,32.0,10.0,27.0,32.3,76.6
2025-06-06 14:00:00Z,25.5,8.3,33.1,37.7,91.0
2025-06-06 15:00:00Z,19.6,9.5,31.0,29.4,76.0
2025-06-06 16:00:00Z,24.3,9.4,37.8,42.1,102.3
