Unnamed: 0,time,CO,PM10,PM25,NO2,NO,NOX,ville,O3
2025-02-15 14:00:00Z,,30.1,26.3,41.3,40.5,103.4,,Autoroute A1 - Saint-Denis,
2025-02-15 15:00:00Z,,43.0,35.4,48.3,52.9,129.5,,Autoroute A1 - Saint-Denis,
2025-02-15 16:00:00Z,,39.8,30.1,47.3,46.4,118.4,,Autoroute A1 - Saint-Denis,
2025-02-15 17:00:00Z,,33.5,27.5,46.9,39.7,107.7,,Autoroute A1 - Saint-Denis,
2025-02-15 18:00:00Z,,43.1,33.5,47.6,41.2,110.8,,Autoroute A1 - Saint-Denis,
2025-02-15 19:00:00Z,,41.5,34.5,47.5,32.2,97.0,,Autoroute A1 - Saint-Denis,
2025-02-15 20:00:00Z,,43.8,28.3,55.1,58.9,145.4,,Autoroute A1 - Saint-Denis,
2025-02-15 21:00:00Z,,49.8,37.7,63.9,70.5,171.9,,Autoroute A1 - Saint-Denis,
2025-02-15 22:00:00Z,,46.8,30.4,59.9,54.5,143.3,,Autoroute A1 - Saint-Denis,
2025-02-15 23:00:00Z,,50.6,33.9,63.6,72.6,174.8,,Autoroute A1 - Saint-Denis,
2025-02-16 00:00:00Z,,50.3,32.9,63.4,74.6,177.8,,Autoroute A1 - Saint-Denis,
2025-02-16 01:00:00Z,,39.3,30.0,54.9,51.1,133.3,,Autoroute A1 - Saint-Denis,
2025-02-16 02:00:00Z,,39.0,24.7,51.0,38.1,109.6,,Autoroute A1 - Saint-Denis,
2025-02-16 03:00:00Z,,31.3,28.6,44.8,27.1,86.4,,Autoroute A1 - Saint-Denis,
2025-02-16 04:00:00Z,,31.1,25.1,42.3,28.1,85.4,,Autoroute A1 - Saint-Denis,
2025-02-16 05:00:00Z,,34.8,31.2,38.7,35.0,92.4,,Autoroute A1 - Saint-Denis,
2025-02-16 06:00:00Z,,36.7,31.0,44.8,45.1,113.9,,Autoroute A1 - Saint-Denis,
2025-02-16 07:00:00Z,,36.7,29.9,43.8,43.2,110.0,,Autoroute A1 - Saint-Denis,
2025-02-16 08:00:00Z,,36.9,27.3,45.0,52.7,125.1,,Autoroute A1 - Saint-Denis,
2025-02-16 09:00:00Z,,32.9,26.9,37.3,43.0,103.2,,Autoroute A1 - Saint-Denis,
2025-02-16 10:00:00Z,,37.7,22.2,33.8,44.0,101.3,,Autoroute A1 - Saint-Denis,
2025-02-16 11:00:00Z,,40.7,28.0,35.2,46.7,106.9,,Autoroute A1 - Saint-Denis,
2025-02-16 12:00:00Z,,38.3,30.4,38.7,49.1,114.0,,Autoroute A1 - Saint-Denis,
2025-02-16 13:00:00Z,,34.9,26.3,34.7,40.2,96.3,,Autoroute A1 - Saint-Denis,
2025-02-16 14:00:00Z,,28.8,22.6,40.0,44.8,108.8,,Autoroute A1 - Saint-Denis,
2025-02-16 15:00:00Z,,31.9,27.5,41.6,42.9,107.5,,Autoroute A1 - Saint-Denis,
2025-02-16 16:00:00Z,,34.2,25.8,45.9,42.8,111.4,,Autoroute A1 - Saint-Denis,
2025-02-16 17:00:00Z,,30.5,23.1,52.5,50.6,130.1,,Autoroute A1 - Saint-Denis,
2025-02-16 18:00:00Z,,36.8,26.2,60.4,59.7,151.9,,Autoroute A1 - Saint-Denis,
2025-02-16 19:00:00Z,,41.0,33.2,60.6,76.4,177.7,,Autoroute A1 - Saint-Denis,
2025-02-16 20:00:00Z,,47.7,33.5,60.8,76.5,178.0,,Autoroute A1 - Saint-Denis,
2025-02-16 21:00:00Z,,57.5,41.2,57.1,66.8,159.5,,Autoroute A1 - Saint-Denis,
2025-02-16 22:00:00Z,,,53.8,54.0,60.1,146.1,,Autoroute A1 - Saint-Denis,
2025-02-16 23:00:00Z,,49.1,41.1,50.1,41.2,113.4,,Autoroute A1 - Saint-Denis,
2025-02-17 00:00:00Z,,36.5,29.4,43.9,29.7,89.5,,Autoroute A1 - Saint-Denis,
2025-02-17 01:00:00Z,,32.2,19.9,37.6,20.7,69.4,,Autoroute A1 - Saint-Denis,
2025-02-17 02:00:00Z,,26.3,19.3,27.7,12.8,47.2,,Autoroute A1 - Saint-Denis,
2025-02-17 03:00:00Z,,22.9,22.3,27.7,16.5,53.0,,Autoroute A1 - Saint-Denis,
2025-02-17 04:00:00Z,,28.1,25.4,30.4,22.8,65.5,,Autoroute A1 - Saint-Denis,
2025-02-17 05:00:00Z,,34.2,19.4,42.0,47.7,115.2,,Autoroute A1 - Saint-Denis,
2025-02-17 06:00:00Z,,43.0,24.1,56.1,85.8,187.7,,Autoroute A1 - Saint-Denis,
2025-02-17 07:00:00Z,,65.2,28.0,61.2,109.9,229.6,,Autoroute A1 - Saint-Denis,
2025-02-17 08:00:00Z,,50.4,30.1,60.0,103.9,219.2,,Autoroute A1 - Saint-Denis,
2025-02-17 09:00:00Z,,52.5,27.0,54.5,100.9,209.1,,Autoroute A1 - Saint-Denis,
2025-02-17 10:00:00Z,,57.1,28.3,42.0,63.9,139.9,,Autoroute A1 - Saint-Denis,
2025-02-17 11:00:00Z,,63.1,24.7,46.0,77.1,164.2,,Autoroute A1 - Saint-Denis,
2025-02-17 12:00:00Z,,51.8,21.6,42.1,64.2,140.4,,Autoroute A1 - Saint-Denis,
2025-02-17 13:00:00Z,,55.1,25.6,43.3,64.1,141.5,,Autoroute A1 - Saint-Denis,
2025-02-17 14:00:00Z,,48.6,27.6,48.5,67.5,152.0,,Autoroute A1 - Saint-Denis,
2025-02-17 15:00:00Z,,46.3,27.0,52.6,66.8,155.0,,Autoroute A1 - Saint-Denis,
2025-02-17 16:00:00Z,,52.7,26.3,60.8,74.7,175.3,,Autoroute A1 - Saint-Denis,
2025-02-17 17:00:00Z,,46.1,27.0,60.9,64.6,159.9,,Autoroute A1 - Saint-Denis,
2025-02-17 18:00:00Z,,46.5,27.8,68.6,76.9,186.5,,Autoroute A1 - Saint-Denis,
2025-02-17 19:00:00Z,,47.7,27.8,73.7,80.3,196.8,,Autoroute A1 - Saint-Denis,
2025-02-17 20:00:00Z,,50.1,26.8,71.9,67.6,175.6,,Autoroute A1 - Saint-Denis,
2025-02-17 21:00:00Z,,44.1,27.0,69.9,73.1,182.1,,Autoroute A1 - Saint-Denis,
2025-02-17 22:00:00Z,,48.0,34.1,72.9,99.1,224.9,,Autoroute A1 - Saint-Denis,
2025-02-17 23:00:00Z,,48.2,25.8,71.5,85.8,203.0,,Autoroute A1 - Saint-Denis,
2025-02-18 00:00:00Z,,48.1,25.8,67.1,63.7,164.7,,Autoroute A1 - Saint-Denis,
2025-02-18 01:00:00Z,,44.3,28.0,62.1,54.1,145.1,,Autoroute A1 - Saint-Denis,
2025-02-18 02:00:00Z,,41.6,23.8,53.7,35.2,107.6,,Autoroute A1 - Saint-Denis,
2025-02-18 03:00:00Z,,33.6,26.9,48.2,28.1,91.3,,Autoroute A1 - Saint-Denis,
2025-02-18 04:00:00Z,,43.1,29.1,54.8,53.6,137.1,,Autoroute A1 - Saint-Denis,
2025-02-18 05:00:00Z,,46.7,25.3,55.4,58.6,145.3,,Autoroute A1 - Saint-Denis,
2025-02-18 06:00:00Z,,50.0,28.3,60.8,81.4,185.5,,Autoroute A1 - Saint-Denis,
2025-02-18 07:00:00Z,,57.1,29.3,54.8,87.0,188.1,,Autoroute A1 - Saint-Denis,
2025-02-18 08:00:00Z,,57.1,33.4,48.2,76.6,165.7,,Autoroute A1 - Saint-Denis,
2025-02-18 09:00:00Z,,58.8,31.6,44.4,71.2,154.1,,Autoroute A1 - Saint-Denis,
2025-02-18 10:00:00Z,,52.9,31.9,43.3,69.5,149.4,,Autoroute A1 - Saint-Denis,
2025-02-18 11:00:00Z,,61.0,28.8,42.9,66.6,145.7,,Autoroute A1 - Saint-Denis,
2025-02-18 12:00:00Z,,51.2,28.4,43.2,67.9,147.1,,Autoroute A1 - Saint-Denis,
2025-02-18 13:00:00Z,,52.4,31.4,46.6,72.9,157.7,,Autoroute A1 - Saint-Denis,
2025-02-18 14:00:00Z,,48.2,28.1,44.0,50.8,121.8,,Autoroute A1 - Saint-Denis,
2025-02-18 15:00:00Z,,38.7,22.6,42.4,43.5,109.5,,Autoroute A1 - Saint-Denis,
2025-02-18 16:00:00Z,,38.9,19.9,45.4,40.6,107.6,,Autoroute A1 - Saint-Denis,
2025-02-18 17:00:00Z,,46.7,28.6,62.3,63.5,160.8,,Autoroute A1 - Saint-Denis,
2025-02-18 18:00:00Z,,43.3,23.8,64.3,62.8,160.4,,Autoroute A1 - Saint-Denis,
2025-02-18 19:00:00Z,,37.4,24.6,52.9,33.0,103.0,,Autoroute A1 - Saint-Denis,
2025-02-18 20:00:00Z,,39.9,31.3,54.5,43.5,121.6,,Autoroute A1 - Saint-Denis,
2025-02-18 21:00:00Z,,41.2,33.2,50.9,44.7,119.0,,Autoroute A1 - Saint-Denis,
2025-02-18 22:00:00Z,,39.7,31.2,40.9,32.0,89.6,,Autoroute A1 - Saint-Denis,
2025-02-18 23:00:00Z,,27.9,28.5,34.6,24.6,71.9,,Autoroute A1 - Saint-Denis,
2025-02-19 00:00:00Z,,31.7,20.5,31.5,20.5,62.7,,Autoroute A1 - Saint-Denis,
2025-02-19 01:00:00Z,,30.9,27.5,30.0,17.6,57.2,,Autoroute A1 - Saint-Denis,
2025-02-19 02:00:00Z,,25.9,29.6,26.3,14.4,48.2,,Autoroute A1 - Saint-Denis,
2025-02-19 03:00:00Z,,31.1,30.0,25.9,16.4,50.9,,Autoroute A1 - Saint-Denis,
2025-02-19 04:00:00Z,,34.5,27.1,31.6,25.8,70.7,,Autoroute A1 - Saint-Denis,
2025-02-19 05:00:00Z,,39.5,30.9,38.5,31.6,87.0,,Autoroute A1 - Saint-Denis,
2025-02-19 06:00:00Z,,50.3,32.8,50.6,55.5,135.2,,Autoroute A1 - Saint-Denis,
2025-02-19 07:00:00Z,,62.4,35.1,57.0,84.9,187.2,,Autoroute A1 - Saint-Denis,
2025-02-19 08:00:00Z,,73.7,36.5,58.1,98.6,209.2,,Autoroute A1 - Saint-Denis,
2025-02-19 09:00:00Z,,72.5,37.8,54.7,104.5,214.9,,Autoroute A1 - Saint-Denis,
2025-02-19 10:00:00Z,,68.6,36.1,48.8,89.6,186.1,,Autoroute A1 - Saint-Denis,
2025-02-19 11:00:00Z,,74.9,30.7,48.4,93.9,192.4,,Autoroute A1 - Saint-Denis,
2025-02-19 12:00:00Z,,70.5,35.8,46.7,88.4,182.2,,Autoroute A1 - Saint-Denis,
2025-02-19 13:00:00Z,,64.8,35.0,53.8,84.4,183.1,,Autoroute A1 - Saint-Denis,
2025-02-19 14:00:00Z,,65.7,37.4,61.1,99.0,212.8,,Autoroute A1 - Saint-Denis,
2025-02-19 15:00:00Z,,67.4,32.6,64.9,110.5,234.3,,Autoroute A1 - Saint-Denis,
2025-02-19 16:00:00Z,,65.6,34.7,64.0,109.1,231.3,,Autoroute A1 - Saint-Denis,
2025-02-19 17:00:00Z,,74.6,35.5,67.9,131.4,269.5,,Autoroute A1 - Saint-Denis,
2025-02-19 18:00:00Z,,87.0,42.7,72.3,178.5,346.0,,Autoroute A1 - Saint-Denis,
2025-02-19 19:00:00Z,,57.5,38.3,65.6,105.5,227.3,,Autoroute A1 - Saint-Denis,
2025-02-19 20:00:00Z,,72.5,43.9,67.7,141.3,284.4,,Autoroute A1 - Saint-Denis,
2025-02-19 21:00:00Z,,82.3,49.4,69.1,157.7,311.0,,Autoroute A1 - Saint-Denis,
2025-02-19 22:00:00Z,,88.3,50.7,69.9,172.9,334.9,,Autoroute A1 - Saint-Denis,
2025-02-19 23:00:00Z,,66.8,41.2,68.7,135.6,276.6,,Autoroute A1 - Saint-Denis,
2025-02-20 00:00:00Z,,55.9,40.7,64.5,112.0,236.2,,Autoroute A1 - Saint-Denis,
2025-02-20 01:00:00Z,,44.4,28.9,58.6,62.0,153.6,,Autoroute A1 - Saint-Denis,
2025-02-20 02:00:00Z,,28.8,27.4,49.5,59.2,140.4,,Autoroute A1 - Saint-Denis,
2025-02-20 03:00:00Z,,25.4,18.2,31.1,41.0,94.1,,Autoroute A1 - Saint-Denis,
2025-02-20 04:00:00Z,,24.1,19.4,48.2,62.4,143.8,,Autoroute A1 - Saint-Denis,
2025-02-20 05:00:00Z,,26.8,18.1,60.0,110.7,229.8,,Autoroute A1 - Saint-Denis,
2025-02-20 06:00:00Z,,18.4,15.1,62.8,146.7,287.7,,Autoroute A1 - Saint-Denis,
2025-02-20 07:00:00Z,,22.6,14.0,78.8,144.2,299.8,,Autoroute A1 - Saint-Denis,
2025-02-20 08:00:00Z,,17.2,14.8,76.3,128.5,273.2,,Autoroute A1 - Saint-Denis,
2025-02-20 09:00:00Z,,12.6,13.7,68.0,112.6,240.7,,Autoroute A1 - Saint-Denis,
2025-02-20 10:00:00Z,,22.4,14.1,61.6,109.9,230.0,,Autoroute A1 - Saint-Denis,
2025-02-20 11:00:00Z,,,15.9,61.9,111.2,232.5,,Autoroute A1 - Saint-Denis,
2025-02-20 12:00:00Z,,,18.3,65.5,102.5,222.8,,Autoroute A1 - Saint-Denis,
2025-02-20 13:00:00Z,,,17.4,67.2,106.3,230.2,,Autoroute A1 - Saint-Denis,
2025-02-20 14:00:00Z,,,15.0,66.3,112.9,239.4,,Autoroute A1 - Saint-Denis,
2025-02-20 15:00:00Z,,39.3,15.1,69.8,98.8,221.4,,Autoroute A1 - Saint-Denis,
2025-02-20 16:00:00Z,,34.9,16.2,74.4,122.7,262.6,,Autoroute A1 - Saint-Denis,
2025-02-20 17:00:00Z,,27.6,17.1,70.9,95.8,217.7,,Autoroute A1 - Saint-Denis,
2025-02-20 18:00:00Z,,23.7,16.4,69.4,89.0,205.8,,Autoroute A1 - Saint-Denis,
2025-02-20 19:00:00Z,,27.2,20.6,70.8,119.3,253.6,,Autoroute A1 - Saint-Denis,
2025-02-20 20:00:00Z,,39.4,24.7,71.2,152.0,304.4,,Autoroute A1 - Saint-Denis,
2025-02-20 21:00:00Z,,24.7,20.9,64.0,108.1,229.7,,Autoroute A1 - Saint-Denis,
2025-02-20 22:00:00Z,,26.5,22.4,63.3,103.4,221.9,,Autoroute A1 - Saint-Denis,
2025-02-20 23:00:00Z,,31.2,25.2,67.2,128.9,264.8,,Autoroute A1 - Saint-Denis,
2025-02-21 00:00:00Z,,28.4,25.6,64.1,115.6,241.4,,Autoroute A1 - Saint-Denis,
2025-02-21 01:00:00Z,,31.8,21.8,56.6,74.2,170.5,,Autoroute A1 - Saint-Denis,
2025-02-21 02:00:00Z,,26.6,18.7,54.4,62.0,149.4,,Autoroute A1 - Saint-Denis,
2025-02-21 03:00:00Z,,21.4,17.3,46.2,35.9,101.4,,Autoroute A1 - Saint-Denis,
2025-02-21 04:00:00Z,,33.8,22.6,53.9,67.7,157.8,,Autoroute A1 - Saint-Denis,
2025-02-21 05:00:00Z,,37.1,20.8,60.8,88.7,196.8,,Autoroute A1 - Saint-Denis,
2025-02-21 06:00:00Z,,48.5,26.2,79.9,182.2,359.2,,Autoroute A1 - Saint-Denis,
2025-02-21 07:00:00Z,,44.1,21.6,74.0,152.3,307.5,,Autoroute A1 - Saint-Denis,
2025-02-21 08:00:00Z,,47.0,21.6,74.2,140.3,289.2,,Autoroute A1 - Saint-Denis,
2025-02-21 09:00:00Z,,59.0,14.2,62.1,82.9,189.3,,Autoroute A1 - Saint-Denis,
2025-02-21 10:00:00Z,,71.7,18.8,59.6,69.5,166.1,,Autoroute A1 - Saint-Denis,
2025-02-21 11:00:00Z,,67.1,16.6,55.1,59.7,146.6,,Autoroute A1 - Saint-Denis,
2025-02-21 12:00:00Z,,70.0,19.5,62.3,69.9,169.4,,Autoroute A1 - Saint-Denis,
2025-02-21 13:00:00Z,,66.7,,60.0,57.4,147.9,,Autoroute A1 - Saint-Denis,
2025-02-21 14:00:00Z,,53.1,,,,,,Autoroute A1 - Saint-Denis,
2025-02-21 15:00:00Z,,61.1,,,,,,Autoroute A1 - Saint-Denis,
2025-02-21 16:00:00Z,,55.0,23.9,61.4,52.0,141.0,,Autoroute A1 - Saint-Denis,
2025-02-21 17:00:00Z,,54.8,21.3,64.0,56.8,151.1,,Autoroute A1 - Saint-Denis,
2025-02-21 18:00:00Z,,48.0,23.8,62.7,47.9,136.0,,Autoroute A1 - Saint-Denis,
2025-02-21 19:00:00Z,,39.7,14.0,55.3,32.1,104.7,,Autoroute A1 - Saint-Denis,
2025-02-21 20:00:00Z,,35.3,18.8,59.3,52.7,140.1,,Autoroute A1 - Saint-Denis,
2025-02-21 21:00:00Z,,38.1,17.9,61.1,53.2,142.8,,Autoroute A1 - Saint-Denis,
2025-02-21 22:00:00Z,,40.4,16.8,58.0,49.7,134.3,,Autoroute A1 - Saint-Denis,
2025-02-21 23:00:00Z,,37.3,19.7,54.6,38.8,114.0,,Autoroute A1 - Saint-Denis,
2025-02-22 00:00:00Z,,29.3,14.4,52.2,36.9,108.7,,Autoroute A1 - Saint-Denis,
2025-02-22 01:00:00Z,,27.5,14.5,37.7,18.7,66.3,,Autoroute A1 - Saint-Denis,
2025-02-22 02:00:00Z,,22.8,11.6,31.3,11.3,48.6,,Autoroute A1 - Saint-Denis,
2025-02-22 03:00:00Z,,16.1,11.5,26.3,9.2,40.4,,Autoroute A1 - Saint-Denis,
2025-02-22 04:00:00Z,,11.7,10.8,36.5,16.7,62.1,,Autoroute A1 - Saint-Denis,
2025-02-22 05:00:00Z,,17.1,11.5,47.0,26.4,87.4,,Autoroute A1 - Saint-Denis,
2025-02-22 06:00:00Z,,17.1,11.0,50.5,29.9,96.5,,Autoroute A1 - Saint-Denis,
2025-02-22 07:00:00Z,,23.8,10.3,54.1,40.2,115.7,,Autoroute A1 - Saint-Denis,
2025-02-22 08:00:00Z,,20.9,10.5,54.9,40.5,117.0,,Autoroute A1 - Saint-Denis,
2025-02-22 09:00:00Z,,8.4,10.7,47.0,37.4,104.2,,Autoroute A1 - Saint-Denis,
2025-02-22 10:00:00Z,,13.4,11.0,37.3,45.4,106.9,,Autoroute A1 - Saint-Denis,
2025-02-22 11:00:00Z,,15.1,8.4,36.8,62.0,131.7,,Autoroute A1 - Saint-Denis,
2025-02-22 12:00:00Z,,16.1,9.4,35.1,47.0,107.2,,Autoroute A1 - Saint-Denis,
2025-02-22 13:00:00Z,,13.4,7.8,36.9,49.4,112.6,,Autoroute A1 - Saint-Denis,
2025-02-22 14:00:00Z,,23.1,6.3,43.0,58.7,133.0,,Autoroute A1 - Saint-Denis,
2025-02-22 15:00:00Z,,29.4,7.4,52.8,77.2,171.1,,Autoroute A1 - Saint-Denis,
2025-02-22 16:00:00Z,,32.7,10.5,60.1,100.2,213.8,,Autoroute A1 - Saint-Denis,
2025-02-22 17:00:00Z,,24.8,12.5,66.9,100.2,220.6,,Autoroute A1 - Saint-Denis,
2025-02-22 18:00:00Z,,42.9,15.0,72.0,107.9,237.5,,Autoroute A1 - Saint-Denis,
2025-02-22 19:00:00Z,,43.4,15.7,78.9,107.5,243.6,,Autoroute A1 - Saint-Denis,
2025-02-22 20:00:00Z,,48.8,18.2,78.9,149.3,307.8,,Autoroute A1 - Saint-Denis,
2025-02-22 21:00:00Z,,43.5,25.3,84.3,154.8,321.6,,Autoroute A1 - Saint-Denis,
2025-02-22 22:00:00Z,,72.6,36.9,89.0,236.8,452.0,,Autoroute A1 - Saint-Denis,
2025-02-22 23:00:00Z,,89.4,51.9,85.8,268.1,496.9,,Autoroute A1 - Saint-Denis,
